user_id;latitude;longitude;date
3d1231ce-7441-4ce8-b904-334c878b1282;49.688789;-0.107258;2023-06-08 14:58:40
62b6a0e3-d881-47bc-9c72-beaec1304e07;48.700678;-1.170758;2023-06-08 14:31:20
6bcf107e-93fd-402f-8aa4-f92dffa005c3;48.296367;-0.306572;2023-06-08 14:13:20
5de05b4c-08d2-46a6-80fc-572720d46760;49.987686;-1.310670;2023-06-08 14:27:40
053a7c30-7e45-4e03-8509-ccf634b7a592;48.972525;-0.142634;2023-06-08 14:17:0
e5603c15-8bbf-4a25-9185-111a653c9aaf;48.291703;-0.137426;2023-06-08 14:55:40
691a6a3a-3d50-41de-a028-8448f329f2f5;49.411585;-0.366748;2023-06-08 14:18:20
a60b81b8-3cdd-4db7-8111-cf5228982cea;48.222590;-1.298299;2023-06-08 14:31:40
a603de04-c1ef-4a85-83b5-78ac1a83792b;49.628389;-0.299265;2023-06-08 14:17:40
2bd1dd78-2d8c-46b7-b79c-31b62962fbbe;49.353673;-0.366651;2023-06-08 14:35:20
b77fb022-61f6-4ddd-b08c-968614d593ac;49.501904;-0.239011;2023-06-08 14:22:0
d935c713-fde9-46ee-8f4b-c1a98b742237;48.409720;-1.170096;2023-06-08 14:11:40
86459dd7-5701-4e78-8c8f-ecbe692ba710;48.497348;-1.300396;2023-06-08 14:59:0
0340b171-5b27-4ae2-9755-1154ab914aa8;49.911090;-1.201829;2023-06-08 14:5:20
92f5582e-d7e8-4677-a513-892ad6002fbf;48.500976;-1.288598;2023-06-08 14:35:20
0495958c-442e-4cae-8e11-7ca518378bee;48.710589;-1.126343;2023-06-08 14:50:40
0b7ddb8d-d187-4e1e-913a-9b4ca69d34bb;48.927652;-0.207803;2023-06-08 14:34:40
c4c78dac-f867-4d4a-93a2-c73d010aca31;48.814502;-1.369356;2023-06-08 14:35:40
91f2d0a4-5a5f-4264-8fab-4e7cc8ea24b8;49.230339;-0.322371;2023-06-08 14:18:40
4b394181-17a9-4e50-b52f-49a4218fe9a8;49.737316;-0.272125;2023-06-08 14:37:0
998a1407-cdd2-4819-8c5f-efadbdbef83c;49.898468;-0.276180;2023-06-08 14:31:40
8fc7348b-589b-41bc-931e-5a63286bb5b3;48.649790;-0.140104;2023-06-08 14:9:0
3fb73079-f0d3-4eca-a28d-366c57b17afd;48.720052;-1.148250;2023-06-08 14:16:0
6e5fd646-d4d3-4ca7-b44b-7a0e781a3f28;48.695657;-1.264654;2023-06-08 14:38:0
cd896e5c-8e05-47a6-a746-2758408ed9a4;49.979086;-1.348532;2023-06-08 14:15:20
3f6bb570-6990-4a33-873e-2a972ba4f138;48.331740;-1.120743;2023-06-08 14:41:0
969bd1ee-0271-41e6-b585-acf268002dbf;48.861490;-1.258298;2023-06-08 14:4:20
8be27500-7787-4369-a82c-177d26a0d14b;49.356515;-1.290283;2023-06-08 14:50:0
cd896e5c-8e05-47a6-a746-2758408ed9a4;49.423999;-0.264533;2023-06-08 14:53:20
a4619aa5-606a-484d-9a17-938de64cb2e0;49.255623;-0.116018;2023-06-08 14:30:20
82dbd749-94ef-4322-bc14-a6a447b60cd1;48.673824;-0.364752;2023-06-08 14:30:40
bc858fe4-baac-40e0-92e5-1a0dec7ad349;49.744559;-1.151229;2023-06-08 14:39:40
cdd92228-f3f1-4885-b511-8762110bc55e;49.519642;-1.307341;2023-06-08 14:11:0
28759044-56bc-48a1-994e-c3227e22ba3b;49.486732;-0.139338;2023-06-08 14:12:0
39ddc40e-b381-4aa7-8862-97127d072076;49.333859;-0.117306;2023-06-08 14:52:20
6b7affe6-5ffc-4e0e-b427-f006a57f17f9;48.357767;-0.121100;2023-06-08 14:4:20
771442a0-e8af-49ed-b782-377149f8715c;49.850171;-0.191400;2023-06-08 14:13:20
0a3ea8e6-4dd4-4827-821c-90231ae1950d;48.562178;-0.369463;2023-06-08 14:41:20
90010d3a-9391-40ed-915d-6f6879a98cc6;49.658168;-1.246065;2023-06-08 14:26:40
4b8b8202-d178-4946-b10c-141377161fb2;48.912118;-1.138157;2023-06-08 14:10:0
e51f45ad-9d97-4fec-9357-6ddb9c8efb56;48.317229;-1.157475;2023-06-08 14:3:0
a0c60831-2272-4efe-9290-c916d83382e1;49.564679;-1.248316;2023-06-08 14:2:0
afd66acf-fd24-4bdc-a6ed-e1256e84ee7b;49.678861;-1.367724;2023-06-08 14:48:0
398899ca-4d1f-467b-b659-993ca190cfad;48.532179;-1.161801;2023-06-08 14:12:40
18687033-c82c-40ad-ba3d-b6cafd85158a;49.247296;-0.197708;2023-06-08 14:48:0
7fca4435-3194-4b3d-add3-22ddbcc0bf72;49.233431;-1.354661;2023-06-08 14:19:0
22f61fad-cdc1-4f74-a458-bcc92e71c12a;48.571808;-1.303837;2023-06-08 14:24:0
e6d0a19f-c8b0-4bee-b99c-6c463619114b;49.568656;-0.229691;2023-06-08 14:4:40
99a5be55-1619-46ee-aabc-a2979c953c5c;49.458598;-1.264622;2023-06-08 14:4:20
db33be07-db92-49a7-a3ff-b7ecb70609fb;48.274431;-1.202291;2023-06-08 14:46:40
31b68a53-8fc2-4ad3-ab11-c1e0a403c3fd;48.778934;-0.198441;2023-06-08 14:46:20
1e91c761-3307-4564-a7da-37d29c11438f;49.478502;-1.353745;2023-06-08 14:15:0
6ae1ca2c-dd9b-4613-813c-37ac5d810a99;49.200102;-0.241835;2023-06-08 14:10:40
649f22b7-dd97-4a17-8da4-43426a178092;48.743601;-1.304500;2023-06-08 14:45:0
a47c9e46-a382-4c55-bc5f-a7e99fa8abad;49.959486;-1.308825;2023-06-08 14:16:40
18687033-c82c-40ad-ba3d-b6cafd85158a;48.578798;-1.170456;2023-06-08 14:48:40
b84609c8-4a68-4d2d-b640-7c5a6a33fbfc;48.324655;-0.170845;2023-06-08 14:12:40
81eac1e3-25f5-4dd8-9cf1-a7112c8df40c;49.476981;-1.132016;2023-06-08 14:14:40
cbaf1568-22a4-4cd3-857a-d8c43270535c;48.338736;-1.312580;2023-06-08 14:45:20
c65283d6-5a8e-4b46-b17f-75495b61a0b4;48.504339;-0.198968;2023-06-08 14:30:0
aab52d7a-415e-4ad8-a8ee-80cbfa2a67f4;48.308700;-0.341816;2023-06-08 14:45:40
a12c50bb-3183-4b1b-9c11-23d87a07ef2f;49.833615;-0.199200;2023-06-08 14:45:20
09a8fe17-5312-4c76-a9e1-ef2a78e96fa8;49.224031;-1.284839;2023-06-08 14:20:20
6a200b6e-b8f1-4506-a286-7c719f93f939;49.471753;-0.265691;2023-06-08 14:2:20
3ef79cd3-2882-4113-a620-4c17b4d5fd90;49.286820;-0.251401;2023-06-08 14:50:20
30b8931c-1dc0-4d83-bac8-7a2307eca00b;49.318490;-0.287404;2023-06-08 14:22:0
2afae5e8-5f68-44a5-94cc-4ee8dd45af1c;48.320799;-1.217261;2023-06-08 14:46:0
655b2761-ef6f-4131-84c1-1935abe41b3d;48.769441;-1.238126;2023-06-08 14:27:40
c28418d9-6dd0-487c-b0d3-9180bb43fd8c;49.983280;-0.266860;2023-06-08 14:12:20
c6abc4a3-8911-4f38-bbbb-fd8d9da7049c;49.921585;-0.158169;2023-06-08 14:53:0
e4285c62-79b8-4de3-acaa-907ba59a8e1a;49.576822;-0.178030;2023-06-08 14:50:20
398899ca-4d1f-467b-b659-993ca190cfad;49.885183;-1.186465;2023-06-08 14:18:40
175c232b-1a32-4e6f-b744-dc0d53a93025;49.809562;-0.255979;2023-06-08 14:26:40
ddf03466-7598-4852-ba6d-96bd8c99c003;49.788205;-1.369985;2023-06-08 14:30:40
70d0f80f-5fa6-4d0f-8721-b56341ed4027;48.588846;-0.207838;2023-06-08 14:5:0
0495958c-442e-4cae-8e11-7ca518378bee;49.749185;-1.272668;2023-06-08 14:22:0
b9e5536b-442e-430a-bda4-26438bead877;48.395535;-0.204373;2023-06-08 14:48:40
0340b171-5b27-4ae2-9755-1154ab914aa8;49.804680;-0.275436;2023-06-08 14:24:20
822807c4-ac96-4f0f-aa19-d78e7ce94a54;48.738133;-1.240402;2023-06-08 14:41:40
19f8b0d2-c4d2-4343-a94d-550b2a00bb76;48.654953;-1.102545;2023-06-08 14:43:40
1036c8fa-4938-4b91-b689-8e2a5f87cdbc;48.592646;-0.134560;2023-06-08 14:12:20
a12c50bb-3183-4b1b-9c11-23d87a07ef2f;49.464141;-1.125808;2023-06-08 14:9:40
2f10b797-5bf5-4cc2-bdb0-596a2f6f22b2;48.696364;-1.272153;2023-06-08 14:27:40
22f61fad-cdc1-4f74-a458-bcc92e71c12a;48.946093;-0.351669;2023-06-08 14:42:20
6dd12fba-b8c0-4379-b42a-49f35eda24dc;49.358733;-1.163847;2023-06-08 14:17:20
1c29ee65-cf9d-49b2-8170-646fe4d1da0f;48.280739;-0.336041;2023-06-08 14:37:40
130a15e5-5536-4f1c-8186-bbac2a7cd1f4;48.325119;-0.321662;2023-06-08 14:3:20
b57472b8-97ec-43c1-bac2-d66aae033044;48.720443;-1.137719;2023-06-08 14:55:40
d74770fb-5f32-41d5-8225-68ad23a0b61a;49.243996;-1.136671;2023-06-08 14:59:40
2dc8a555-e2d2-4ffc-94b3-54c32f8702c5;49.921258;-1.161244;2023-06-08 14:34:20
1036c8fa-4938-4b91-b689-8e2a5f87cdbc;49.446551;-0.222873;2023-06-08 14:28:40
0cea28e1-bf5c-44f4-aef5-078beabd6b6c;48.985062;-0.239475;2023-06-08 14:14:0
31334262-d5a4-4fa1-987d-90fc8f8b50f1;49.570361;-1.111597;2023-06-08 14:26:20
9a6c64e1-850c-409b-9353-f03cfc6485d6;49.251886;-1.293615;2023-06-08 14:2:40
1c687da4-cd13-43b9-a5a1-f31b9338ca96;48.396172;-1.207992;2023-06-08 14:20:0
be0dbcec-11b1-4a4c-b44b-a380cfc37502;49.615781;-0.300061;2023-06-08 14:37:40
ec95be6f-4c27-4b6e-adc4-f330760e1bee;49.246449;-0.280150;2023-06-08 14:51:0
b207c494-8b60-46d3-8669-77fd946224ed;49.324802;-1.245265;2023-06-08 14:26:20
70bd056e-e6f7-4051-91a0-c8f5eb2d6b60;49.270718;-1.351887;2023-06-08 14:54:20
6d56e96a-370b-40b2-b700-e1afc29543d5;49.600734;-0.283349;2023-06-08 14:31:20
1cca9829-9eae-4b14-be80-07e2778ea2a3;49.722868;-0.348067;2023-06-08 14:0:40
ea7947b9-7852-4ede-a16d-c6f1fb98d26a;49.610186;-1.105699;2023-06-08 14:58:40
41061d02-1087-46a4-a4aa-4da030dbb1be;48.636334;-1.239056;2023-06-08 14:2:40
4d5e7f35-2603-440e-9335-0a3350622efa;48.267767;-1.272675;2023-06-08 14:44:20
ab5dd47d-e64c-4a3a-b94e-9886c243ab9a;48.871664;-1.145426;2023-06-08 14:54:20
5223977f-004f-4174-b4e7-4613ecfd0a00;49.868670;-0.228978;2023-06-08 14:2:20
958306a4-4694-4914-a023-9aa022a3ada9;49.772648;-0.247894;2023-06-08 14:21:40
345a9d46-9d8d-426a-bff6-2d96e793f9f2;49.492699;-1.255673;2023-06-08 14:56:0
7fca4435-3194-4b3d-add3-22ddbcc0bf72;48.314547;-0.354890;2023-06-08 14:23:20
6f86a868-e538-438c-883a-14ed2d700a01;48.286250;-1.282309;2023-06-08 14:26:20
10dab6e4-9348-4855-b85a-e1f4baeb1881;49.698796;-0.148226;2023-06-08 14:1:20
92f5582e-d7e8-4677-a513-892ad6002fbf;49.252605;-1.365115;2023-06-08 14:13:40
c82c9393-e85c-47a3-a66a-7bc87d068d0b;48.421020;-0.153442;2023-06-08 14:36:0
562a7ac4-062d-4eca-bf2e-e79d3e7f0d6a;48.289479;-0.134902;2023-06-08 14:51:0
09bb8cf1-cc26-4409-830c-0d7e550dd140;49.257813;-1.175767;2023-06-08 14:19:0
4b694b12-6f41-4d52-a55e-efe95e475754;49.653005;-1.103565;2023-06-08 14:21:0
7427a8dc-6368-4d71-a585-d886d17d0475;48.531863;-1.183492;2023-06-08 14:27:0
5b7eb2f6-37b4-4c34-b2a3-7e862cecbed1;48.231352;-1.315886;2023-06-08 14:42:20
8e1a29e2-7a2d-411a-99c3-ce022698e447;48.298822;-1.292617;2023-06-08 14:43:40
c160c3f7-b47b-4363-a282-af40d075445b;49.724761;-0.145663;2023-06-08 14:39:40
6672b925-8e31-4585-b6b2-2858889c313f;48.566929;-0.266527;2023-06-08 14:41:20
2badb3ca-c8eb-4cf1-b1a6-dbabba77af8b;49.411181;-1.254378;2023-06-08 14:35:0
005c890d-13db-46fa-b0fb-d10b1e884ce1;48.363164;-0.322556;2023-06-08 14:33:0
a3a1c7af-9bfb-454c-a3c5-af9149c8654b;48.686298;-1.218411;2023-06-08 14:27:20
1c687da4-cd13-43b9-a5a1-f31b9338ca96;48.640068;-0.173457;2023-06-08 14:38:20
6672b925-8e31-4585-b6b2-2858889c313f;48.256084;-0.285223;2023-06-08 14:42:20
15d5947d-2872-4276-9afe-201445a743b7;49.456414;-1.250530;2023-06-08 14:43:20
8fcbd64a-ed31-42e5-b83f-82181cd47097;48.928519;-1.243779;2023-06-08 14:8:0
3fb73079-f0d3-4eca-a28d-366c57b17afd;48.476923;-1.312613;2023-06-08 14:35:40
e4285c62-79b8-4de3-acaa-907ba59a8e1a;48.762703;-1.234905;2023-06-08 14:16:20
922ac173-4f2b-41c7-898a-656328864820;48.390221;-0.233061;2023-06-08 14:45:20
40c55b30-13eb-4f7e-b77a-db9e17815e95;49.540488;-0.271620;2023-06-08 14:53:0
4998ec7c-a5d4-43f2-9037-a012ad676470;49.474542;-0.219198;2023-06-08 14:37:0
28467230-278c-4c32-bd2c-485bb40f7224;48.864206;-0.265225;2023-06-08 14:16:0
3a7cc782-abc1-4ad5-9cb6-f096e6c41095;49.525256;-1.260377;2023-06-08 14:36:40
a44516ab-de85-49af-999c-c99c3d5c1c2d;48.809915;-1.358464;2023-06-08 14:6:0
3518b0da-13ca-4013-bb32-b1b719fd114e;49.658767;-1.195888;2023-06-08 14:19:40
46762974-99a4-4065-917f-5b68079e8d4b;49.356892;-1.212957;2023-06-08 14:33:40
2b9f74af-8097-443a-ac77-19eed22f38b0;49.704750;-0.149909;2023-06-08 14:7:20
992a8aa7-e56c-4c5f-86b4-8febbdb7c391;49.659666;-0.300109;2023-06-08 14:30:0
7513ad20-b0e3-4920-9612-4f2af79fb5e7;49.296770;-1.144316;2023-06-08 14:58:40
2dc8a555-e2d2-4ffc-94b3-54c32f8702c5;49.898693;-0.285404;2023-06-08 14:7:40
32eec2e7-8040-46b0-b9a1-24f317df9770;48.909833;-1.199302;2023-06-08 14:8:0
29c6717e-056a-4abf-a421-875f284ef167;49.931392;-1.168435;2023-06-08 14:14:40
26f13541-226d-4059-a291-a79d11a35411;48.397527;-0.357980;2023-06-08 14:26:20
a76e72f6-8696-4ce9-a63f-5ebc4cef578d;49.950073;-1.154560;2023-06-08 14:54:20
15e376f0-e02e-4b53-93a6-25847dd43d08;48.861851;-0.243638;2023-06-08 14:23:0
